folio,leaf_num,tombId,folio_url,tomb_text,folio_text
h1.037v,037v,h1,http://ica.themorgan.org/icaimages/1/h1.037v.jpg,Book of HoursFrance/ Rouen/ ca/ 1500MS H/1 fol/ 37v,Christ: bearing Cross -- Christ/ nimbed and wearing crown of thorns/ carries cross on left shoulder/ holding cross arm with both hands/ Man walks in front of Him/ backturned/ looking toward Christ/ Evangelist John/ nimbed/ only head visible/ stands at left behind Virgin Mary/ nimbed and veiled with wimple/ hands crossed on breast/ At right are two groups of soldiers/ two carrying spears/ one carrying rod/Exterior scene with building at left/ hills in background and in distance/
h1.041r,041r,h1,http://ica.themorgan.org/icaimages/1/h1.041r.jpg,Book of HoursFrance/ Rouen/ ca/ 1500MS H/1 fol/ 41r,Abraham: sacrificing Isaac -- Angel grasps with left hand scimitar held by raised right hand of Abraham/ looking up toward the angel/ With right hand angel indicates sheep in background/ Left hand of Abraham grasps head of Isaac/ wearing blindfold/ with joined hands raised/ kneeling on altar inscribed YSAAC/ In foreground are scimitar sheath/ bundle of faggots/ and pot in which is fire/Scene in landscape with city in background and hills in distance/
h1.043r,043r,h1,http://ica.themorgan.org/icaimages/1/h1.043r.jpg,Book of HoursFrance/ Rouen/ ca/ 1500MS H/1 fol/ 43r,Christ: Crucifixion -- Christ/ crossed nimbus/ with crown of thorns/ wearing short loincloth/ bleeding from wounds/ is affixed with three nails to cross with titulus INRI/ At left are Evangelist John/ Holy Woman/ veiled/ and Virgin Mary veiled/ with joined hands/ All are nimbed/ At right are group of soldiers/ some only tops of heads visible/ five hold spears/ and man wearing hat/ holding walking stick with right hand/Scene in landscape with city in background/
h1.046r,046r,h1,http://ica.themorgan.org/icaimages/1/h1.046r.jpg,Book of HoursFrance/ Rouen/ ca/ 1500MS H/1 fol/ 46r,Isaac: Esau asking Blessing and Isaac: Jacob departing -- At left/ Esau/ name inscribed ESAU/ holding bow with left hand/ extends right hand to right hand of Isaac/ wearing hat/ holding crutch with left hand/ seated on throne/ Scene is in room decorated with pseudo-inscription/ and architectural ornament/At right/ Rebecca/ veiled with wimple/ gesturing with left hand/ with right hand grasps right arm of Jacob/ name inscribed IACOB/ wearing hat/ holding with right hand draped stick over right shoulder/ he looks back at Rebecca over his right shoulder/ Scene is landscape with city and hills in distance/
h1.048v,048v,h1,http://ica.themorgan.org/icaimages/1/h1.048v.jpg,Book of HoursFrance/ Rouen/ ca/ 1500MS H/1 fol/ 48v,Christ: Deposition -- Christ/ crossed nimbus/ bleeding from wounds/ wearing short loincloth/ nails removed from hands/ is held by Joseph of Arimathea/ wearing hat/ standing on ladder/ his right arm extended across body of Christ/ Right arm of Christ hangs over left shoulder of Joseph of Arimathea/ Nicodemus/ wearing hat/ stands on ladder leaning against cross with titulus inscribed INRI/ With his left hand/ Nicodemus holds left arm of Christ/ At left/ Virgin Mary/ nimbed and veiled with wimple/ stands with arms crossed on breast/ Behind her are partially visible nimbed figure and Evangelist John/ nimbed/Scene in landscape/
h1.051r,051r,h1,http://ica.themorgan.org/icaimages/1/h1.051r.jpg,Book of HoursFrance/ Rouen/ ca/ 1500MS H/1 fol/ 51r,Solomon: visited by Queen of Sheba -- Queen of Sheba/ crowned and veiled is seated on throne with canopy next to Solomon/ wearing hat with crown/ raising right hand/ holding scepter with left hand/ They are flanked by three women wearing headdresses and three men wearing hats/ one holding scroll/Interior scene decorated with architectural ornament/
h1.053v,053v,h1,http://ica.themorgan.org/icaimages/1/h1.053v.jpg,Book of HoursFrance/ Rouen/ ca/ 1500MS H/1 fol/ 53v,Christ: Entombment -- Body of Christ/ nimbed/ bleeding from wounds/ wearing short loincloth/ hands crossed on abdomen/ reclines on cloth held by Nicodemus and Joseph of Arimathea/ standing at either end of sarcophagus/ Behind the sarcophagus are Virgin Mary/ veiled with wimple with joined hands/ flanked by Evangelist John/ holding left hand to face/ and by three Holy Women all veiled with wimple/ one with joined hands/ one with hands crossed on breast/ All are nimbed/
h1.057r,057r,h1,http://ica.themorgan.org/icaimages/1/h1.057r.jpg,Book of HoursFrance/ Rouen/ ca/ 1500MS H/1 fol/ 57r,David and Bathsheba: Bathsheba bathing -- Bathsheba/ nude/ wearing necklace/ stands in pond next to trees bearing fruit/ name inscribed BEESABEE/ In background/ David/ crowned/ name inscribed DAUID/ extending left hand/ flanked by four men wearing hats/ stands at window of building decorated with pseudo-inscription/Miniature enclosed by frame with columns decorated with fleur-des-lis/
h1.066v,066v,h1,http://ica.themorgan.org/icaimages/1/h1.066v.jpg,Book of HoursFrance/ Rouen/ ca/ 1500MS H/1 fol/ 66v,Solomon: Judgment -- Solomon/ name inscribed SALOMON/ wearing hat with crown/ raising right hand/ holding scepter with left hand/ is seated on throne with canopy and with footrest/ At left stands executioner wearing hat/ holding sword with right hand and nude infant with left/ At right/ one of five figures/ man wearing turban-like headgear/ looks toward and indicates man/ wearing hat standing next to him/ Only tops of heads of other three figures are visible/ In foreground/ nude infant reclines on floor/ flanked by two women/ At left/ woman/ veiled/ with joined hands/ kneels/ eyes shut/ At right/ the other woman/ wearing jeweled turban-like headdress stands extending right hand/On uprights of frame enclosing miniature/ four statues stand on pediments below canopies/
h1.115r,115r,h1,http://ica.themorgan.org/icaimages/1/h1.115r.jpg,Book of HoursFrance/ Rouen/ ca/ 1500MS H/1 fol/ 115r,Gregory the Great: Scene/ celebrating Mass -- Christ/ wounds visible in hands/ wearing short loincloth/ supported by angel/ stands in sarcophagus behind altar/ Blood flows from His side into chalice on the draped altar/ Chalice rests on corporal on which is wafer (?) inscribed with crucifix flanked by two figures (Christ: Crucifixion)/ Also on the altar are open book on cushion (?)/ candlestick and cross surmounted triple-crowned tiara/ Gregory the Great/ tonsured/ with joined hands raised/ wearing vestments for Mass/ kneels before the altar looking up toward Christ/ Behind Gregory are two acolytes/ tonsured/ with joined hands/ holding candlesticks; behind them are four cardinals wearing hats/ the foremost two with joined hands/ In background are Instruments of Passion including cross/ spear and reed with sponge leaning on the cross/ crown of thorns and garment hanging on the cross/ column with rope/ scourge and withes/ three dice/ pincers/ hammer and unidentified object/
h1.146v,146v,h1,http://ica.themorgan.org/icaimages/1/h1.146v.jpg,Book of HoursFrance/ Rouen/ ca/ 1500MS H/1 fol/ 146v,Christ: Pietà -- Body of Christ/ nimbed/ bleeding from wounds/ wearing short loincloth/ reclines on lap of Virgin Mary/ nimbed and veiled with wimple/ holding Him with her right hand/ raising her left hand/ They are flanked by two Holy Women/ nimbed and veiled/ with joined hands/ At left Evangelist John/ supports upper body of Christ with both hands/ Donor/ with joined hands/ kneels at right next to monogram in gold on blue escutcheon/ Cross/ hung with crown of thorns/ is in background; three nails are in foreground/Scene in landscape with hills and trees/ enclosed in architectural frame with uprights decorated with two statues standing on pediments below canopies/
h2.014r,014r,h2,http://ica.themorgan.org/icaimages/2/h2.014r.jpg,Book of HoursNetherlands/ 1488MS H/2 fol/ 14r,Within initial H/ Virgin Mary nimbed and crowned is seated on bench/ right hand on breast/ holding with left hand Christ Child/ His left hand on her breast/Initial is composed of body of dragon and heads of animals with large open mouths entwined with scroll inscribed ALI S(INT) MARI(A)/Lower edge of frame enclosing text signed SPIR 1488/ for artist name Spierinck/Margins decorated with flowers/ strawberries/ and camaïeu interlace of acanthus leaves/ Bird pecking strawberry in upper right margin/
h2.037r,037r,h2,http://ica.themorgan.org/icaimages/2/h2.037r.jpg,Book of HoursNetherlands/ 1488MS H/2 fol/ 37r,Initial G enclosing lily/Margins decorated with foliate and floreate ornament including strawberry/ and inhabited by bird pecking strawberry and by grasshopper or cricket/
h2.046v,046v,h2,http://ica.themorgan.org/icaimages/2/h2.046v.jpg,Book of HoursNetherlands/ 1488MS H/2 fol/ 46v,Christ: Crucifixion -- Christ/ with crown of thorns/ bleeding from wounds/ wearing short loincloth/ is affixed with three nails to tau cross with titulus INRI/ At left one of two Holy Women/ wearing hat/ looks up toward Christ and the other/ veiled with wimple/ looks downward/ Evangelist John stands behind swooning Virgin Mary/ veiled with wimple/ left hand on breast/ At right/ man/ possibly Longinus of Jerusalem/ wearing scimitar at waist/ holding sword with right hand/ raises left hand toward Christ/ He looks back over left shoulder at man/ wearing hat/ holding halberd with right hand/ Soldier/ holding bannered spear stands behind them/Scene in landscape with rocky outcrop/ trees and city in distance/Bands of red/ gold and blue in margins are decorated with flowers including rose/ columbine and dianthus/ and inhabited by birds painted in gold/
h2.047r,047r,h2,http://ica.themorgan.org/icaimages/2/h2.047r.jpg,Book of HoursNetherlands/ 1488MS H/2 fol/ 47r,Christ: of Sorrows -- Within initial H/ half-figure of Christ/ decorated nimbus/ bleeding from wounds in hands and side/ right hand on breast/ right arm supporting withes/ holding nails (?) with left hand/ in sarcophagus possibly inscribed IHESUM CRISTIE/Bands of red/ gold and blue in margins are decorated with flowers including rose and columbine/ and inhabited by birds/ including cock and owl painted in gold/
h2.055v,055v,h2,http://ica.themorgan.org/icaimages/2/h2.055v.jpg,Book of HoursNetherlands/ 1488MS H/2 fol/ 55v,David: communicating with God -- David/ with joined hands/ kneels; hat/ scepter and harp are on ground next to him/ He looks up toward half-figure of God/ wearing triple crowned tiara/ holding three arrows with right hand and cross surmounted globe with left hand/ in cloud-edged arc of Heaven/Scene in landscape with buildings/ stream and bridge/ hills and trees in distance/Margins decorated with border of ornament of white vine scroll with flowers/ including viola/
h2.056r,056r,h2,http://ica.themorgan.org/icaimages/2/h2.056r.jpg,Book of HoursNetherlands/ 1488MS H/2 fol/ 56r,Initial H decorated with foliate ornament/In lower margin/ woman (queen)/ crowned and veiled with wimple/ holding book with right hand and crown with left hand/Margins decorated with border of foliate and floreate ornament including viola/ some issuing from animal head or mask at upper right/
h2.072v,072v,h2,http://ica.themorgan.org/icaimages/2/h2.072v.jpg,Book of HoursNetherlands/ 1488MS H/2 fol/ 72v,Christ: Miracle of raising Lazarus -- Christ/ right hand raised in blessing/ extends left hand toward Lazarus/ wearing cap/ hands extended and crossed/ possibly bound/ body partially draped/ seated on slab/ Man/ probably Peter/ kneeling/ extends hands to Lazarus/ and looks up toward Christ/ Woman/ with joined hands extended/ kneels at end of the slab looking up toward Christ/ Two men and two (?) women/ one wearing hat/ with hands raised/ stand behind Christ/ At right/ one of three men/ wearing turban like headdress/ covers face with draped hand/ The other two men/ wear hats; all look toward Christ/Scene in area enclosed by low wall/ with courtyard surrounded by buildings/ and stream in background; hills and trees in distance/Margins decorated with floreate ornament in camaïeu border decorated with vine scroll; in upper left corner/ skeleton/ partially draped/ grasping the drape with right hand/ holding arrow with left hand/ next to scroll possibly inscribed IR SIT IPAER NYEMANT DIE IAER LEIJET/
h2.091v,091v,h2,http://ica.themorgan.org/icaimages/2/h2.091v.jpg,Book of HoursNetherlands/ 1488MS H/2 fol/ 91v,Miniature:1) Christ: Washing of Feet -- In foreground/ Peter/ with hands joined and raised/ is seated on stool/ his left foot in basin of water/ His right foot rests on draped right hand of Christ/ wearing apron/ seated or kneeling on floor/ Six apostles (?)/ one wearing hat/ stand behind Peter/Scene in room with wooden ceiling with beams/2) Christ: Last Supper -- In background/ through arch/ Christ/ holding loaf (?) with right hand and raising left hand/ is seated behind draped table/ with Evangelist John on His lap/ They are flanked by two apostles/ one/ probably Peter/ raising cup with right hand/ Servant stands behind him raising pitcher to pour into the cup/ Another servant/ with knotted sash/ holding platter on which is food/ stands before table/ Judas/ extending left hand to platter on the table/ holding sack with right hand is seated on three-legged (?) chair opposite Christ/ Another apostle/ wearing hat raising left hand/ sits on stool next to Judas/ looking toward him/ Loaves/ cups and knives are on the table/Margins:Margins decorated with border of foliate ornament inhabited by birds/ In left margin/ half-figure of cleric (?)/ wearing red hat and stole/ emerging from flower/ In lower margin angel holding escutcheon decorated with heraldry of Haarlem (gules/ a sword in pale point upwards proper/ between four estoilles/ in chief/ a cros pattée argent)/
h2.092r,092r,h2,http://ica.themorgan.org/icaimages/2/h2.092r.jpg,Book of HoursNetherlands/ 1488MS H/2 fol/ 92r,Within initial O/ angel holding with both hands/ escutcheon decorated with Instruments of Passion including cross/ cords (?)/ withes/ pincers/ hammer/ and scourge/Margins decorated with border of foliate ornament inhabited by lion in upper margin/ and by horseman/ wearing hat/ astride bridled horse in lower margin/
h2.097v,097v,h2,http://ica.themorgan.org/icaimages/2/h2.097v.jpg,Book of HoursNetherlands/ 1488MS H/2 fol/ 97v,Within initial U/ half-figure of Anna/ veiled with wimple/ holding book with left hand; at left/ Virgin Mary/ crowned/ holding nude (?) Christ Child/Upper and lower margins decorated with borders of foliate and floreate ornament including columbine/ some issuing from mouth of animal head or mask/ and inhabited by bird/
h3.001r,001r,h3,http://ica.themorgan.org/icaimages/3/h3.001r.jpg,Prayer bookFrance/ Paris/ ca/ 1490MS H/3 fol/ 1r,God/ crossed nimbus/ wearing triple crowned tiara/ raising right hand in blessing/ holding cross-surmounted tripartite globe with left hand/ is seated on throne decorated with architectural ornament/ flanked by two columns surmounted by two statues/ holding candlesticks/ Behind the throne/ in red/ are seraphs/ All below arch supported by two columns/Initials decorated with foliate ornament; branch as line ending/
h3.002v,002v,h3,http://ica.themorgan.org/icaimages/3/h3.002v.jpg,Prayer bookFrance/ Paris/ ca/ 1490MS H/3 fol/ 2v,Evangelist/ John: Scene/ on Patmos -- Evangelist John/ nimbed/ is seated looking down at book held open with both hands in lap/ At right/ evangelist symbol (eagle)/ wings raised/ stands holding inkpot and pencase in beak/Scene surrounded by water; buildings on distant shore; castle on hill/
h3.004r,004r,h3,http://ica.themorgan.org/icaimages/3/h3.004r.jpg,Prayer bookFrance/ Paris/ ca/ 1490MS H/3 fol/ 4r,Evangelist Luke/ nimbed/ head draped (?)/ writing with right hand on scroll held on his lap by left hand/ is seated on throne with canopy/ Winged evangelist symbol (ox) is seated before him/ Between them is lectern/Figures in room with window with shutters/ All below arch supported by two columns/
h3.005r,005r,h3,http://ica.themorgan.org/icaimages/3/h3.005r.jpg,Prayer bookFrance/ Paris/ ca/ 1490MS H/3 fol/ 5r,Evangelist symbol (angel)/ of Matthew/ winged/ stands holding open book before Matthew/ nimbed/ wearing cap/ seated on canopied throne/ with right foot on small stool/ He writes with right hand on scroll held on his lap by his left hand/ Desk and lectern/ on which are books/ are between the two figures/Figures below lintel decorated with architectural ornament and supported by two columns/Branch as line ending/
